content_id,title,genre,content_type,total_views,avg_completion_rate,content_length_mins,efficiency_score,tier,quadrant
C0007,Title_511,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0524,Title_236,Horror,Series,1,0.7500,90.0000,13.3135,Average,Clickbait
C0051,Title_215,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0489,Title_550,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0051,Title_255,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0051,Title_3,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0524,Title_902,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_982,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0489,Title_873,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0489,Title_702,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_893,Horror,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0524,Title_136,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0007,Title_674,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0050,Title_514,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0490,Title_281,Drama,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0052,Title_535,Reality,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0050,Title_165,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0050,Title_219,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0490,Title_701,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0050,Title_265,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0490,Title_537,Drama,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0490,Title_50,Romance,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0524,Title_947,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0050,Title_27,Animation,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0008,Title_26,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0490,Title_415,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0050,Title_411,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0007,Title_750,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0052,Title_357,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0523,Title_962,Horror,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_537,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0052,Title_927,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0487,Title_948,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0520,Title_775,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0494,Title_373,Drama,Series,1,0.7500,90.0000,13.3135,Average,Clickbait
C0012,Title_307,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0494,Title_275,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0046,Title_213,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0012,Title_271,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0046,Title_390,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0526,Title_490,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0012,Title_172,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0494,Title_375,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0012,Title_16,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0520,Title_967,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0011,Title_692,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0493,Title_717,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_223,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0525,Title_922,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0046,Title_994,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0046,Title_125,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0046,Title_113,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0009,Title_678,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0013,Title_124,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0013,Title_354,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0519,Title_591,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0487,Title_990,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0519,Title_600,Reality,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0519,Title_650,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0054,Title_263,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0013,Title_229,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0005,Title_140,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0045,Title_912,Drama,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0054,Title_22,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0012,Title_760,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0045,Title_554,Thriller,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0520,Title_274,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0012,Title_639,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0494,Title_467,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0045,Title_889,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_288,Reality,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0006,Title_312,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0493,Title_398,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0492,Title_120,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0488,Title_709,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0522,Title_159,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0010,Title_36,Drama,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0053,Title_5,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0010,Title_305,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0048,Title_237,Reality,Movie,1,0.2500,30.0000,13.3135,Average,Clickbait
C0492,Title_164,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0009,Title_924,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0011,Title_505,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0491,Title_970,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0491,Title_956,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0491,Title_927,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0525,Title_496,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0488,Title_827,Thriller,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0491,Title_850,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0053,Title_109,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0492,Title_495,Horror,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0488,Title_70,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0048,Title_108,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0492,Title_527,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0525,Title_793,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0053,Title_636,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0493,Title_283,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0011,Title_274,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0493,Title_236,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0521,Title_397,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0521,Title_400,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0521,Title_44,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0521,Title_477,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0047,Title_404,Thriller,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0492,Title_589,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0047,Title_7,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_463,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0053,Title_514,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0047,Title_913,Romance,Movie,1,0.2500,30.0000,13.3135,Average,Clickbait
C0514,Title_35,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0006,Title_870,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0035,Title_553,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0031,Title_599,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0057,Title_862,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0031,Title_420,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0511,Title_684,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0024,Title_386,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0505,Title_286,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0031,Title_227,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0057,Title_930,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0511,Title_366,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0024,Title_5,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0528,Title_551,Action,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0511,Title_166,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_787,Drama,Movie,1,0.7500,90.0000,13.3135,Average,Clickbait
C0024,Title_80,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0528,Title_606,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0024,Title_811,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0002,Title_381,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0510,Title_767,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0510,Title_734,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0057,Title_985,Romance,Movie,1,0.3750,45.0000,13.3135,Average,Clickbait
C0505,Title_506,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_681,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0510,Title_681,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0024,Title_937,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_645,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0025,Title_181,Comedy,Movie,1,0.3750,45.0000,13.3135,Average,Clickbait
C0002,Title_511,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0504,Title_923,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0056,Title_943,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0031,Title_698,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0504,Title_128,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0512,Title_844,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0504,Title_191,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0504,Title_374,Comedy,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0512,Title_659,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0032,Title_551,Romance,Series,1,0.7500,90.0000,13.3135,Average,Clickbait
C0504,Title_483,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0485,Title_901,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0512,Title_654,Horror,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0023,Title_131,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0057,Title_469,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0485,Title_873,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0512,Title_631,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0512,Title_606,Thriller,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0528,Title_35,Animation,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0032,Title_302,Action,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0504,Title_647,Comedy,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0023,Title_649,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0528,Title_379,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0528,Title_381,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0057,Title_698,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0512,Title_146,Drama,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0512,Title_144,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0023,Title_863,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0485,Title_685,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0510,Title_460,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0505,Title_579,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0002,Title_273,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0025,Title_23,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_404,Horror,Movie,1,0.7500,90.0000,13.3135,Average,Clickbait
C0508,Title_635,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0029,Title_182,Action,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0029,Title_127,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0028,Title_857,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0026,Title_886,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0026,Title_977,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_430,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0508,Title_594,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0058,Title_514,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0058,Title_527,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_495,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0028,Title_600,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_661,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0001,Title_240,Romance,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0028,Title_42,Drama,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0485,Title_172,Drama,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0508,Title_389,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0027,Title_401,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0001,Title_20,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_808,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_880,Horror,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0508,Title_278,Horror,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0027,Title_846,Documentary,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0507,Title_951,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0508,Title_657,Documentary,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0507,Title_322,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0029,Title_490,Action,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0506,Title_181,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0058,Title_161,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0528,Title_895,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_578,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_508,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0001,Title_839,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_488,Animation,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_466,Sci-Fi,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0505,Title_678,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0025,Title_616,Reality,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0025,Title_671,Horror,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0509,Title_848,Romance,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0509,Title_81,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0026,Title_803,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0506,Title_257,Documentary,Movie,1,0.5000,60.0000,13.3135,Average,Clickbait
C0485,Title_352,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0029,Title_981,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0509,Title_582,Thriller,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0029,Title_935,Documentary,Series,1,0.2500,30.0000,13.3135,Average,Clickbait
C0029,Title_865,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0506,Title_695,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0509,Title_313,Thriller,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0509,Title_223,Comedy,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0029,Title_61,Documentary,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0508,Title_906,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0033,Title_656,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0030,Title_990,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0035,Title_186,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0022,Title_563,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0022,Title_361,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0034,Title_241,Documentary,Series,1,0.7500,90.0000,13.3135,Average,Clickbait
C0485,Title_946,Drama,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0056,Title_819,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0514,Title_108,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0020,Title_665,Thriller,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0020,Title_7,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0021,Title_976,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0034,Title_241,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0034,Title_32,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0502,Title_482,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0056,Title_926,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0513,Title_124,Documentary,Series,1,0.5000,60.0000,13.3135,Average,Clickbait
C0513,Title_778,Drama,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0020,Title_441,Sci-Fi,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0021,Title_213,Animation,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0020,Title_892,Reality,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0514,Title_329,Comedy,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0513,Title_704,Horror,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0503,Title_515,Horror,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0021,Title_386,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0002,Title_667,Documentary,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0034,Title_875,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0503,Title_452,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0002,Title_912,Animation,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0502,Title_696,Sci-Fi,Series,1,1.0000,120.0000,13.3135,Average,Star Content
C0022,Title_485,Romance,Movie,1,1.0000,120.0000,13.3135,Average,Star Content
C0849,Title_627,Sci-Fi,Movie,1,0.7391,90.0000,13.1139,Average,Clickbait
C0795,Title_249,Comedy,Series,1,0.7391,90.0000,13.1139,Average,Clickbait
C0877,Title_556,Horror,Series,1,0.7391,90.0000,13.1139,Average,Clickbait
C0586,Title_67,Drama,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0412,Title_468,Documentary,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0854,Title_641,Drama,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0025,Title_75,Horror,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0644,Title_6,Sci-Fi,Movie,1,0.7368,90.0000,13.0719,Average,Clickbait
C0881,Title_340,Thriller,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0166,Title_136,Drama,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0330,Title_565,Drama,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0356,Title_71,Documentary,Movie,1,0.3684,45.0000,13.0719,Average,Clickbait
C0312,Title_62,Animation,Movie,1,0.3684,45.0000,13.0719,Average,Clickbait
C0586,Title_871,Drama,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0137,Title_336,Romance,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0697,Title_955,Comedy,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0853,Title_579,Drama,Movie,1,0.3684,45.0000,13.0719,Average,Clickbait
C0754,Title_830,Documentary,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0396,Title_182,Sci-Fi,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0046,Title_673,Sci-Fi,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0609,Title_499,Drama,Movie,1,0.3684,45.0000,13.0719,Average,Clickbait
C0281,Title_781,Thriller,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0439,Title_843,Thriller,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0404,Title_301,Reality,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0621,Title_800,Reality,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0900,Title_522,Drama,Series,1,0.3684,45.0000,13.0719,Average,Clickbait
C0832,Title_525,Drama,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0846,Title_455,Animation,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0874,Title_552,Reality,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0673,Title_655,Thriller,Series,1,0.7368,90.0000,13.0719,Average,Clickbait
C0294,Title_384,Documentary,Movie,1,0.7333,90.0000,13.0075,Average,Clickbait
C0664,Title_345,Sci-Fi,Movie,1,0.7333,90.0000,13.0075,Average,Clickbait
C0049,Title_447,Comedy,Series,1,0.7333,90.0000,13.0075,Average,Clickbait
C0742,Title_403,Drama,Movie,1,0.7333,90.0000,13.0075,Average,Clickbait
C0216,Title_82,Reality,Movie,1,0.7333,90.0000,13.0075,Average,Clickbait
C0020,Title_207,Animation,Series,1,0.7333,90.0000,13.0075,Average,Clickbait
C0057,Title_62,Romance,Series,1,0.7333,90.0000,13.0075,Average,Clickbait
C0874,Title_988,Action,Series,1,0.7333,90.0000,13.0075,Average,Clickbait
C0660,Title_106,Sci-Fi,Movie,1,0.7333,90.0000,13.0075,Average,Clickbait
C0480,Title_843,Drama,Series,1,0.7333,90.0000,13.0075,Average,Clickbait
C0024,Title_110,Drama,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0859,Title_726,Comedy,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0250,Title_148,Drama,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0148,Title_241,Drama,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0031,Title_711,Animation,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0492,Title_180,Reality,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0937,Title_713,Comedy,Movie,1,0.7273,90.0000,12.8962,Average,Clickbait
C0806,Title_530,Drama,Movie,1,0.7273,90.0000,12.8962,Average,Clickbait
C0964,Title_588,Drama,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0732,Title_230,Comedy,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0430,Title_691,Action,Movie,1,0.7273,90.0000,12.8962,Average,Clickbait
C0172,Title_65,Documentary,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0684,Title_951,Drama,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0576,Title_989,Romance,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0301,Title_389,Drama,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0441,Title_984,Action,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0073,Title_275,Drama,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0996,Title_52,Drama,Movie,1,0.7273,90.0000,12.8962,Average,Clickbait
C0331,Title_546,Documentary,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0787,Title_325,Drama,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0337,Title_429,Thriller,Movie,1,0.7273,90.0000,12.8962,Average,Clickbait
C0476,Title_554,Thriller,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0069,Title_49,Horror,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0445,Title_785,Action,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0735,Title_867,Drama,Movie,1,0.7273,90.0000,12.8962,Average,Clickbait
C0736,Title_582,Drama,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0493,Title_77,Romance,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0968,Title_88,Drama,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0121,Title_172,Thriller,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0375,Title_113,Comedy,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
C0205,Title_562,Animation,Series,1,0.7273,90.0000,12.8962,Average,Clickbait
C0511,Title_287,Thriller,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0062,Title_505,Drama,Series,1,0.3636,45.0000,12.8962,Average,Clickbait
C0336,Title_788,Documentary,Movie,1,0.3636,45.0000,12.8962,Average,Clickbait
